Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2016","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2016","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2016","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag",Location 1,Location 2
MONTANA,2016,3,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
NORTH CAROLINA,2016,3,,-,0,,22,,,-,2,,,-,0,,5,,,-,2,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
ALASKA,2016,3,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
W.N. CENTRAL,2016,3,,-,2,,20,,,-,,-,,-,0,,3,,,-,1,,,-,0,,3,,,-,,-,,
ARKANSAS,2016,3,,-,2,,16,,,-,,-,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
PUERTO RICO,2016,3,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
MID. ATLANTIC,2016,3,2,,2,,9,,3,,4,,4,,15,,61,,6,,3,,,-,0,,2,,,-,,-,,
CALIFORNIA,2016,3,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
VIRGINIA,2016,3,,-,1,,9,,,-,2,,,-,0,,3,,,-,1,,,-,0,,1,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
MISSISSIPPI,2016,3,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
NEW YORK,2016,3,2,,1,,9,,3,,,-,3,,12,,50,,5,,,-,,-,0,,2,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
VERMONT,2016,3,1,,0,,2,,1,,,-,,-,2,,12,,,-,1,,,-,0,,1,,,-,,-,"VERMONT
(43.622479, -72.51927)",
PENNSYLVANIA,2016,3,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
OREGON,2016,3,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
NEW YORK CITY,2016,3,,-,0,,2,,,-,,-,1,,1,,6,,1,,,-,,-,0,,0,,,-,,-,NEW YORK CITY,
NEW JERSEY,2016,3,,-,0,,5,,,-,4,,,-,1,,12,,,-,3,,,-,0,,2,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
MARYLAND,2016,3,,-,0,,7,,,-,,-,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
E.S. CENTRAL,2016,3,,-,1,,14,,1,,,-,,-,0,,3,,,-,,-,,-,0,,5,,,-,,-,,
MASSACHUSETTS,2016,3,,-,0,,2,,,-,,-,,-,7,,60,,,-,3,,,-,0,,2,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
OKLAHOMA,2016,3,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
NEVADA,2016,3,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
PACIFIC,2016,3,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,
KANSAS,2016,3,,-,0,,5,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KANSAS
(38.345528, -98.201847)",
NORTH DAKOTA,2016,3,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
DIST. OF COL.,2016,3,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
DELAWARE,2016,3,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
INDIANA,2016,3,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,4,,,-,7,,"INDIANA
(39.76845, -86.156212)",
MICHIGAN,2016,3,,-,0,,2,,,-,,-,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
FLORIDA,2016,3,,-,0,,3,,,-,1,,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
ILLINOIS,2016,3,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
VIRGIN ISL.,2016,3,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
ARIZONA,2016,3,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
IDAHO,2016,3,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
TEXAS,2016,3,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
SOUTH CAROLINA,2016,3,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
UTAH,2016,3,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
MISSOURI,2016,3,,-,2,,17,,,-,,-,,-,0,,2,,,-,1,,,-,0,,3,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
MOUNTAIN,2016,3,,-,0,,0,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,
NEBRASKA,2016,3,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
CONNECTICUT,2016,3,,-,0,,0,,,-,,-,,-,1,,20,,,-,,-,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
ALABAMA,2016,3,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
AMER. SAMOA,2016,3,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
S. ATLANTIC,2016,3,,-,3,,23,,,-,5,,,-,0,,7,,,-,4,,,-,0,,3,,,-,,-,,
E.N. CENTRAL,2016,3,,-,1,,7,,,-,,-,,-,6,,41,,,-,4,,,-,1,,5,,,-,10,,,
GEORGIA,2016,3,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
NEW HAMPSHIRE,2016,3,,-,0,,2,,,-,1,,,-,0,,8,,,-,1,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
MAINE,2016,3,,-,0,,1,,,-,,-,1,,1,,14,,3,,,-,,-,0,,1,,,-,,-,"MAINE
(45.252223, -68.986647)",
WISCONSIN,2016,3,,-,0,,3,,,-,,-,,-,6,,40,,,-,3,,,-,1,,4,,,-,3,,"WISCONSIN
(44.395526, -89.834513)",
WYOMING,2016,3,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
RHODE ISLAND,2016,3,,-,0,,4,,,-,,-,,-,1,,10,,,-,1,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
IOWA,2016,3,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
OHIO,2016,3,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"OHIO
(40.056807, -82.405897)",
W.S. CENTRAL,2016,3,,-,2,,17,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,
OREGON,2016,4,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
S. ATLANTIC,2016,4,,-,2,,23,,,-,5,,2,,0,,7,,2,,4,,,-,0,,3,,,-,,-,,
RHODE ISLAND,2016,4,,-,1,,4,,,-,,-,,-,1,,10,,,-,1,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
TEXAS,2016,4,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
MONTANA,2016,4,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
NEW YORK CITY,2016,4,,-,0,,2,,,-,,-,,-,1,,6,,1,,,-,,-,0,,0,,,-,,-,NEW YORK CITY,
NEW MEXICO,2016,4,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
ALABAMA,2016,4,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
GEORGIA,2016,4,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
ARIZONA,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
E.S. CENTRAL,2016,4,,-,1,,14,,1,,1,,,-,0,,3,,,-,,-,,-,0,,5,,,-,,-,,
NEVADA,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
MINNESOTA,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
MID. ATLANTIC,2016,4,1,,2,,20,,4,,4,,2,,15,,61,,8,,3,,,-,0,,2,,,-,,-,,
ARKANSAS,2016,4,,-,2,,16,,,-,,-,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
VIRGIN ISL.,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
ILLINOIS,2016,4,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
PUERTO RICO,2016,4,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
SOUTH DAKOTA,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
OHIO,2016,4,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"OHIO
(40.056807, -82.405897)",
MAINE,2016,4,,-,0,,1,,,-,,-,,-,1,,14,,3,,,-,,-,0,,1,,,-,,-,"MAINE
(45.252223, -68.986647)",
NEBRASKA,2016,4,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
NORTH CAROLINA,2016,4,,-,0,,22,,,-,2,,,-,0,,5,,,-,2,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
MASSACHUSETTS,2016,4,,-,0,,2,,,-,,-,,-,8,,60,,,-,3,,,-,0,,2,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
MOUNTAIN,2016,4,,-,0,,0,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,
IDAHO,2016,4,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
INDIANA,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,7,,"INDIANA
(39.76845, -86.156212)",
CALIFORNIA,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
CONNECTICUT,2016,4,,-,0,,0,,,-,,-,,-,1,,20,,,-,,-,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
DELAWARE,2016,4,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
IOWA,2016,4,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
NEW YORK,2016,4,1,,1,,20,,4,,,-,2,,12,,50,,7,,,-,,-,0,,2,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
W.S. CENTRAL,2016,4,,-,2,,17,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,
KANSAS,2016,4,,-,0,,5,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KANSAS
(38.345528, -98.201847)",
UTAH,2016,4,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
MISSISSIPPI,2016,4,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
HAWAII,2016,4,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
W.N. CENTRAL,2016,4,,-,2,,20,,,-,1,,,-,0,,3,,,-,1,,,-,0,,3,,,-,,-,,
FLORIDA,2016,4,,-,0,,3,,,-,1,,2,,0,,2,,2,,,-,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
WASHINGTON,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
MICHIGAN,2016,4,,-,0,,2,,,-,,-,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
NEW JERSEY,2016,4,,-,0,,5,,,-,4,,,-,1,,12,,,-,3,,,-,0,,2,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
WEST VIRGINIA,2016,4,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
UNITED STATES,2016,4,1,,13,,70,,6,,12,,6,,39,,194,,15,,18,,,-,2,,9,,,-,10,,,
PENNSYLVANIA,2016,4,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
GUAM,2016,4,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
LOUISIANA,2016,4,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
E.N. CENTRAL,2016,4,,-,1,,7,,,-,,-,,-,6,,42,,,-,4,,,-,1,,5,,,-,10,,,
MARYLAND,2016,4,,-,0,,7,,,-,,-,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
C.N.M.I.,2016,4,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
VIRGINIA,2016,4,,-,0,,9,,,-,2,,,-,0,,3,,,-,1,,,-,0,,1,,,-,,-,"VIRGINIA
(37.542699, -78.45822)",
NEW HAMPSHIRE,2016,4,,-,0,,2,,,-,1,,,-,0,,8,,,-,1,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
DIST. OF COL.,2016,4,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
TENNESSEE,2016,4,,-,1,,7,,,-,1,,,-,0,,3,,,-,,-,,-,0,,5,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
OKLAHOMA,2016,4,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
AMER. SAMOA,2016,4,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
PACIFIC,2016,4,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,
NEW ENGLAND,2016,4,,-,1,,6,,1,,1,,2,,15,,98,,5,,6,,,-,0,,2,,,-,,-,,
VERMONT,2016,4,,-,0,,2,,1,,,-,2,,2,,12,,2,,1,,,-,0,,1,,,-,,-,"VERMONT
(43.622479, -72.51927)",
WISCONSIN,2016,4,,-,0,,3,,,-,,-,,-,6,,41,,,-,3,,,-,1,,4,,,-,3,,"WISCONSIN
(44.395526, -89.834513)",
ALASKA,2016,4,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
NORTH DAKOTA,2016,4,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
WYOMING,2016,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
KENTUCKY,2016,4,,-,0,,6,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
COLORADO,2016,4,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
SOUTH CAROLINA,2016,4,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
MISSOURI,2016,4,,-,2,,17,,,-,1,,,-,0,,2,,,-,1,,,-,0,,3,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
NEW JERSEY,2016,5,,-,0,,5,,,-,4,,,-,1,,12,,,-,3,,,-,0,,2,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
C.N.M.I.,2016,5,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
ALABAMA,2016,5,,-,0,,3,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"ALABAMA
(32.839182, -86.631125)",
RHODE ISLAND,2016,5,,-,1,,4,,,-,,-,,-,1,,10,,,-,1,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
PENNSYLVANIA,2016,5,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
NEW MEXICO,2016,5,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
IDAHO,2016,5,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
NEW HAMPSHIRE,2016,5,,-,0,,2,,,-,1,,,-,0,,8,,,-,1,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
ILLINOIS,2016,5,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"ILLINOIS
(40.477092, -88.993221)",
E.N. CENTRAL,2016,5,,-,1,,7,,,-,,-,,-,6,,42,,,-,5,,,-,1,,5,,,-,10,,,
NEW YORK,2016,5,,-,1,,26,,4,,,-,1,,12,,50,,8,,,-,,-,0,,2,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
IOWA,2016,5,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
GEORGIA,2016,5,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
MID. ATLANTIC,2016,5,,-,2,,26,,4,,4,,1,,15,,61,,9,,3,,1,,0,,2,,1,,,-,,
AMER. SAMOA,2016,5,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
NEBRASKA,2016,5,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
MISSISSIPPI,2016,5,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
UTAH,2016,5,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
OREGON,2016,5,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
MONTANA,2016,5,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
UNITED STATES,2016,5,2,,13,,70,,8,,13,,1,,41,,195,,16,,19,,2,,2,,9,,2,,10,,,
MOUNTAIN,2016,5,,-,0,,0,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,
WEST VIRGINIA,2016,5,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
COLORADO,2016,5,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
MAINE,2016,5,,-,0,,1,,,-,1,,,-,1,,14,,3,,,-,1,,0,,1,,1,,,-,"MAINE
(45.252223, -68.986647)",
PACIFIC,2016,5,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,
MARYLAND,2016,5,1,,0,,7,,1,,,-,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
OHIO,2016,5,,-,0,,2,,,-,,-,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"OHIO
(40.056807, -82.405897)",
MISSOURI,2016,5,,-,2,,17,,,-,1,,,-,0,,2,,,-,1,,,-,0,,3,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
MINNESOTA,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
NEW YORK CITY,2016,5,,-,0,,2,,,-,,-,,-,1,,6,,1,,,-,1,,0,,0,,1,,,-,NEW YORK CITY,
TENNESSEE,2016,5,,-,0,,7,,,-,1,,,-,0,,3,,,-,,-,,-,0,,5,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
TEXAS,2016,5,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
INDIANA,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,7,,"INDIANA
(39.76845, -86.156212)",
ALASKA,2016,5,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
SOUTH CAROLINA,2016,5,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
ARKANSAS,2016,5,,-,2,,16,,,-,,-,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
WISCONSIN,2016,5,,-,0,,3,,,-,,-,,-,6,,41,,,-,2,,,-,1,,4,,,-,3,,"WISCONSIN
(44.395526, -89.834513)",
GUAM,2016,5,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
CONNECTICUT,2016,5,,-,0,,0,,,-,,-,,-,1,,20,,,-,,-,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
SOUTH DAKOTA,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
KANSAS,2016,5,,-,0,,5,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KANSAS
(38.345528, -98.201847)",
S. ATLANTIC,2016,5,2,,2,,23,,2,,5,,,-,0,,7,,2,,4,,,-,0,,3,,,-,,-,,
ARIZONA,2016,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
NORTH CAROLINA,2016,5,,-,0,,22,,,-,2,,,-,0,,5,,,-,2,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
