Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014, flag",Location 1,Location 2
PENNSYLVANIA,2015,7,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.793734, -77.860697)",
HAWAII,2015,14,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.304852, -157.857748)",
COLORADO,2015,9,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
WYOMING,2015,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.235541, -108.109827)",
ALASKA,2015,15,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
FLORIDA,2015,16,,-,0,,3,,3,,4,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.932043, -81.928958)",
NEW HAMPSHIRE,2015,2,,-,0,,1,,,-,,-,,-,1,,11,,,-,,-,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.655953, -71.500357)",
WEST VIRGINIA,2015,3,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.665511, -80.712638)",
VIRGINIA,2015,6,,-,1,,11,,1,,,-,,-,0,,2,,1,,,-,,-,0,,2,,,-,,-,"VIRGINIA
(37.542681, -78.457889)",
GEORGIA,2015,12,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GEORGIA
(32.839683, -83.627579)",
E.N. CENTRAL,2015,16,,-,1,,5,,3,,5,,,-,5,,53,,8,,23,,,-,1,,8,,10,,4,,,
NEW HAMPSHIRE,2015,5,,-,0,,1,,,-,,-,,-,1,,11,,,-,1,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.655953, -71.500357)",
UTAH,2015,2,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.360701, -111.587128)",
CALIFORNIA,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.638642, -120.999996)",
RHODE ISLAND,2015,12,,-,0,,4,,2,,,-,,-,1,,11,,2,,2,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.708281, -71.522466)",
TEXAS,2015,1,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.82724, -99.426768)",
PUERTO RICO,2015,8,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289, -66.49989)",
NEW JERSEY,2015,5,,-,0,,7,,,-,1,,,-,1,,6,,,-,2,,,-,0,,2,,,-,,-,"NEW JERSEY
(40.130571, -74.273688)",
SOUTH CAROLINA,2015,7,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.998822, -81.045366)",
WISCONSIN,2015,13,,-,0,,2,,,-,2,,,-,5,,50,,4,,11,,,-,0,,6,,1,,2,,"WISCONSIN
(44.393191, -89.816366)",
INDIANA,2015,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,6,,7,,1,,"INDIANA
(39.766913, -86.149956)",
COLORADO,2015,3,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
MINNESOTA,2015,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(46.355649, -94.7942)",
FLORIDA,2015,3,1,,0,,3,,1,,,-,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.932043, -81.928958)",
WYOMING,2015,9,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.235541, -108.109827)",
VIRGINIA,2015,4,,-,1,,10,,1,,,-,,-,0,,2,,1,,,-,,-,0,,2,,,-,,-,"VIRGINIA
(37.542681, -78.457889)",
WASHINGTON,2015,3,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.522288, -120.470028)",
OREGON,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745, -120.155029)",
ALABAMA,2015,16,,-,0,,2,,,-,1,,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"ALABAMA
(32.840572, -86.631857)",
SOUTH DAKOTA,2015,2,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313, -100.373529)",
FLORIDA,2015,14,,-,0,,3,,1,,2,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.932043, -81.928958)",
MISSISSIPPI,2015,10,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513, -89.538027)",
KENTUCKY,2015,3,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.645973, -84.774968)",
ILLINOIS,2015,14,,-,0,,5,,1,,2,,,-,0,,2,,,-,4,,,-,0,,1,,,-,,-,"ILLINOIS
(40.485012, -88.997709)",
ARKANSAS,2015,11,,-,4,,20,,2,,,-,,-,0,,3,,,-,1,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865, -92.27449)",
WISCONSIN,2015,12,,-,0,,2,,,-,1,,,-,5,,50,,3,,11,,,-,0,,6,,1,,2,,"WISCONSIN
(44.393191, -89.816366)",
NEVADA,2015,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.493242, -117.071839)",
OREGON,2015,9,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745, -120.155029)",
FLORIDA,2015,12,,-,0,,3,,1,,1,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.932043, -81.928958)",
OREGON,2015,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745, -120.155029)",
VERMONT,2015,7,,-,0,,1,,,-,,-,1,,1,,6,,2,,1,,,-,0,,1,,,-,,-,"VERMONT
(43.625384, -72.517637)",
OREGON,2015,7,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745, -120.155029)",
LOUISIANA,2015,13,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663, -92.445678)",
HAWAII,2015,13,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.304852, -157.857748)",
WYOMING,2015,12,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.235541, -108.109827)",
C.N.M.I.,2015,3,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
ALABAMA,2015,10,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"ALABAMA
(32.840572, -86.631857)",
UTAH,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.360701, -111.587128)",
UTAH,2015,7,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.360701, -111.587128)",
NEW YORK CITY,2015,14,,-,0,,3,,2,,,-,,-,0,,5,,1,,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.714268, -74.005969)",
MARYLAND,2015,1,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290583, -76.60926)",
HAWAII,2015,9,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.304852, -157.857748)",
OKLAHOMA,2015,11,,-,0,,20,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472031, -97.521068)",
OKLAHOMA,2015,5,,-,0,,16,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472031, -97.521068)",
PENNSYLVANIA,2015,9,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.793734, -77.860697)",
INDIANA,2015,4,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,5,,7,,1,,"INDIANA
(39.766913, -86.149956)",
ARKANSAS,2015,13,,-,4,,20,,3,,,-,1,,0,,3,,1,,1,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865, -92.27449)",
IOWA,2015,16,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
NEW YORK CITY,2015,1,,-,0,,3,,,-,,-,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.714268, -74.005969)",
LOUISIANA,2015,2,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663, -92.445678)",
GUAM,2015,14,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"GUAM
(13.480999, 144.731498)",
WEST VIRGINIA,2015,9,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.665511, -80.712638)",
ALABAMA,2015,8,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"ALABAMA
(32.840572, -86.631857)",
VERMONT,2015,5,,-,0,,1,,,-,,-,,-,1,,6,,1,,,-,,-,0,,1,,,-,,-,"VERMONT
(43.625384, -72.517637)",
KANSAS,2015,3,,-,0,,5,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KANSAS
(38.347743, -98.200778)",
MAINE,2015,2,,-,0,,1,,,-,,-,,-,3,,13,,,-,,-,,-,0,,2,,,-,,-,"MAINE
(45.254229, -68.985026)",
SOUTH CAROLINA,2015,10,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.998822, -81.045366)",
WEST VIRGINIA,2015,7,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.665511, -80.712638)",
DELAWARE,2015,14,,-,0,,5,,,-,1,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
NEW MEXICO,2015,12,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520881, -106.240578)",
IOWA,2015,4,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
SOUTH CAROLINA,2015,9,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.998822, -81.045366)",
VIRGINIA,2015,14,2,,1,,11,,4,,,-,,-,0,,2,,1,,,-,,-,0,,2,,1,,,-,"VIRGINIA
(37.542681, -78.457889)",
MISSISSIPPI,2015,2,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513, -89.538027)",
MASSACHUSETTS,2015,11,,-,0,,3,,,-,,-,,-,7,,45,,4,,2,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
NEW YORK,2015,16,,-,1,,12,,1,,2,,1,,7,,32,,7,,11,,1,,0,,2,,1,,1,,"NEW YORK
(42.827004, -75.543966)",
MONTANA,2015,11,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"MONTANA
(47.066528, -109.424416)",
SOUTH CAROLINA,2015,5,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.998822, -81.045366)",
MISSISSIPPI,2015,16,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513, -89.538027)",
PACIFIC,2015,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
TEXAS,2015,13,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.82724, -99.426768)",
NEBRASKA,2015,3,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.641044, -99.365719)",
RHODE ISLAND,2015,4,,-,0,,4,,,-,,-,,-,0,,11,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.708281, -71.522466)",
NORTH CAROLINA,2015,3,1,,0,,23,,2,,,-,1,,0,,6,,2,,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.46622, -79.15925)",
ILLINOIS,2015,10,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"ILLINOIS
(40.485012, -88.997709)",
ALASKA,2015,4,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
PENNSYLVANIA,2015,5,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.793734, -77.860697)",
MARYLAND,2015,10,,-,0,,5,,,-,1,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290583, -76.60926)",
TEXAS,2015,14,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.82724, -99.426768)",
WISCONSIN,2015,14,,-,0,,2,,,-,2,,,-,5,,50,,4,,14,,,-,0,,6,,1,,2,,"WISCONSIN
(44.393191, -89.816366)",
MISSISSIPPI,2015,8,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513, -89.538027)",
KANSAS,2015,11,,-,0,,5,,,-,1,,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"KANSAS
(38.347743, -98.200778)",
COLORADO,2015,6,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
TENNESSEE,2015,11,,-,1,,8,,1,,,-,,-,0,,1,,,-,,-,,-,0,,2,,,-,,-,"TENNESSEE
(35.680941, -85.774487)",
MASSACHUSETTS,2015,9,,-,0,,3,,,-,,-,,-,8,,44,,,-,2,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
NEW YORK,2015,2,,-,1,,14,,,-,,-,,-,7,,36,,,-,2,,,-,0,,3,,,-,,-,"NEW YORK
(42.827004, -75.543966)",
ARKANSAS,2015,10,,-,4,,20,,2,,,-,,-,0,,3,,,-,1,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865, -92.27449)",
CALIFORNIA,2015,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.638642, -120.999996)",
WYOMING,2015,7,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.235541, -108.109827)",
GEORGIA,2015,1,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"GEORGIA
(32.839683, -83.627579)",
SOUTH CAROLINA,2015,13,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.998822, -81.045366)",
UTAH,2015,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.360701, -111.587128)",
LOUISIANA,2015,1,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663, -92.445678)",
MISSOURI,2015,9,,-,2,,29,,1,,3,,,-,0,,3,,1,,1,,,-,0,,3,,,-,,-,"MISSOURI
(38.635791, -92.566299)",
DELAWARE,2015,5,,-,0,,5,,,-,,-,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
SOUTH DAKOTA,2015,10,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313, -100.373529)",
CONNECTICUT,2015,12,,-,0,,0,,,-,,-,,-,0,,12,,1,,2,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.562661, -72.64984)",
RHODE ISLAND,2015,10,,-,0,,4,,,-,,-,,-,1,,11,,2,,1,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.708281, -71.522466)",
TEXAS,2015,3,,-,0,,3,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.82724, -99.426768)",
MASSACHUSETTS,2015,8,,-,0,,3,,,-,,-,,-,8,,43,,,-,1,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
MONTANA,2015,7,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"MONTANA
(47.066528, -109.424416)",
NORTH CAROLINA,2015,12,1,,0,,23,,10,,,-,,-,0,,6,,4,,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.46622, -79.15925)",
OREGON,2015,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745, -120.155029)",
OREGON,2015,2,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745, -120.155029)",
NEW YORK CITY,2015,12,,-,0,,3,,2,,,-,,-,0,,5,,1,,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.714268, -74.005969)",
MISSOURI,2015,14,,-,2,,29,,2,,3,,,-,0,,3,,1,,1,,,-,0,,3,,,-,,-,"MISSOURI
(38.635791, -92.566299)",
ALABAMA,2015,14,,-,0,,2,,,-,1,,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"ALABAMA
(32.840572, -86.631857)",
KENTUCKY,2015,1,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.645973, -84.774968)",
IOWA,2015,1,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
DELAWARE,2015,4,,-,0,,5,,,-,,-,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
MISSOURI,2015,5,,-,2,,29,,1,,2,,,-,0,,3,,1,,,-,,-,0,,3,,,-,,-,"MISSOURI
(38.635791, -92.566299)",
GUAM,2015,6,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"GUAM
(13.480999, 144.731498)",
ILLINOIS,2015,1,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"ILLINOIS
(40.485012, -88.997709)",
RHODE ISLAND,2015,6,,-,0,,4,,,-,,-,,-,0,,11,,,-,,-,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.708281, -71.522466)",
WISCONSIN,2015,9,,-,0,,2,,,-,1,,,-,5,,50,,2,,9,,,-,0,,5,,1,,1,,"WISCONSIN
(44.393191, -89.816366)",
KENTUCKY,2015,8,,-,0,,6,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.645973, -84.774968)",
MAINE,2015,14,,-,0,,1,,1,,,-,,-,3,,13,,1,,5,,,-,0,,2,,,-,,-,"MAINE
(45.254229, -68.985026)",
COLORADO,2015,10,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
ARIZONA,2015,10,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.865974, -111.763807)",
WISCONSIN,2015,2,,-,0,,2,,,-,,-,,-,4,,47,,,-,3,,,-,0,,5,,,-,,-,"WISCONSIN
(44.393191, -89.816366)",
IOWA,2015,7,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
CALIFORNIA,2015,8,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.638642, -120.999996)",
MISSOURI,2015,10,,-,2,,29,,1,,3,,,-,0,,3,,1,,1,,,-,0,,3,,,-,,-,"MISSOURI
(38.635791, -92.566299)",
NEW HAMPSHIRE,2015,8,,-,0,,1,,1,,,-,,-,1,,11,,1,,1,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.655953, -71.500357)",
KENTUCKY,2015,9,1,,0,,6,,1,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.645973, -84.774968)",
MARYLAND,2015,12,,-,0,,5,,2,,1,,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"MARYLAND
(39.290583, -76.60926)",
NEW YORK CITY,2015,4,,-,0,,3,,,-,,-,,-,0,,5,,,-,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.714268, -74.005969)",
NEW YORK,2015,7,,-,1,,12,,,-,1,,,-,7,,34,,1,,6,,,-,0,,2,,,-,,-,"NEW YORK
(42.827004, -75.543966)",
ALASKA,2015,12,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
MONTANA,2015,8,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"MONTANA
(47.066528, -109.424416)",
NORTH DAKOTA,2015,14,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475319, -100.118428)",
ALABAMA,2015,1,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"ALABAMA
(32.840572, -86.631857)",
FLORIDA,2015,8,,-,0,,3,,1,,,-,,-,0,,2,,1,,,-,,-,0,,0,,,-,,-,"FLORIDA
(28.932043, -81.928958)",
ALASKA,2015,16,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
MONTANA,2015,3,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"MONTANA
(47.066528, -109.424416)",
VIRGINIA,2015,9,,-,1,,11,,2,,,-,,-,0,,2,,1,,,-,,-,0,,2,,,-,,-,"VIRGINIA
(37.542681, -78.457889)",
WYOMING,2015,11,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.235541, -108.109827)",
OKLAHOMA,2015,4,,-,0,,16,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472031, -97.521068)",
LOUISIANA,2015,7,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663, -92.445678)",
NEBRASKA,2015,4,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.641044, -99.365719)",
VERMONT,2015,1,,-,0,,1,,,-,,-,,-,1,,6,,,-,,-,,-,0,,1,,,-,,-,"VERMONT
(43.625384, -72.517637)",
NORTH CAROLINA,2015,4,,-,0,,23,,2,,,-,,-,0,,6,,2,,,-,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.46622, -79.15925)",
MAINE,2015,15,,-,0,,1,,1,,,-,,-,3,,13,,1,,5,,,-,0,,2,,,-,,-,"MAINE
(45.254229, -68.985026)",
ILLINOIS,2015,6,,-,0,,5,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,"ILLINOIS
(40.485012, -88.997709)",
MICHIGAN,2015,11,,-,0,,2,,,-,,-,,-,0,,2,,2,,,-,,-,0,,0,,,-,1,,"MICHIGAN
(44.661322, -84.714386)",
NEW YORK CITY,2015,16,1,,0,,3,,3,,,-,1,,0,,5,,3,,,-,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.714268, -74.005969)",
ALASKA,2015,3,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
MICHIGAN,2015,15,,-,0,,2,,1,,,-,,-,0,,2,,2,,,-,,-,0,,0,,,-,1,,"MICHIGAN
(44.661322, -84.714386)",
