"Reporting.Area","MMWR.Year","MMWR.Week","Dengue_Cases_Count"
"WISCONSIN",2019,12,0
"MARYLAND",2019,12,0
"GUAM",2019,12,0
"MIDDLE ATLANTIC",2019,12,0
"OHIO",2019,12,0
"US RESIDENTS",2019,12,0
"KANSAS",2019,12,0
"MISSOURI",2019,12,0
"CALIFORNIA",2019,12,0
"NEW ENGLAND",2019,12,0
"NEW JERSEY",2019,12,0
"NEW YORK CITY",2019,12,0
"TEXAS",2019,12,0
"PACIFIC",2019,12,0
"WASHINGTON",2019,12,0
"ARKANSAS",2019,12,0
"IOWA",2019,12,0
"RHODE ISLAND",2019,12,0
"VERMONT",2019,12,0
"NEBRASKA",2019,12,0
"HAWAII",2019,13,0
"OKLAHOMA",2019,13,0
"COLORADO",2019,13,0
"ALASKA",2019,13,0
"NEW ENGLAND",2019,13,0
"KANSAS",2019,13,0
"EAST NORTH CENTRAL",2019,13,0
"NEW YORK",2019,13,0
"PUERTO RICO",2019,13,0
"CONNECTICUT",2019,13,0
"AMERICAN SAMOA",2019,13,0
"MARYLAND",2019,13,0
"INDIANA",2019,13,0
"NEVADA",2019,13,0
"IDAHO",2019,13,0
"SOUTH DAKOTA",2019,13,0
"ALABAMA",2019,13,0
"WISCONSIN",2019,13,0
"VIRGINIA",2019,13,0
"TENNESSEE",2019,13,0
"EAST SOUTH CENTRAL",2019,13,0
"US TERRITORIES",2019,13,0
"GEORGIA",2019,13,0
"MAINE",2019,13,0
"TOTAL",2019,13,0
"FLORIDA",2019,13,0
"MONTANA",2019,13,0
"LOUISIANA",2019,13,0
"SOUTH CAROLINA",2019,13,0
"MISSOURI",2019,13,0
"GUAM",2019,13,0
"PACIFIC",2019,13,0
"MOUNTAIN",2019,13,0
"VERMONT",2019,13,0
"WEST NORTH CENTRAL",2019,13,0
"KENTUCKY",2019,13,0
"NEW YORK CITY",2019,13,0
"WASHINGTON",2019,13,0
"US RESIDENTS",2019,13,0
"TEXAS",2019,13,0
"OREGON",2019,13,0
"NORTHERN MARIANA ISLANDS",2019,13,0
"NEW MEXICO",2019,13,0
"ARIZONA",2019,13,0
"DELAWARE",2019,13,0
"MICHIGAN",2019,13,0
"U.S. VIRGIN ISLANDS",2019,13,0
"NEW HAMPSHIRE",2019,13,0
"NEBRASKA",2019,13,0
"NEW JERSEY",2019,13,0
"MINNESOTA",2019,13,0
"CALIFORNIA",2019,13,0
"PENNSYLVANIA",2019,13,0
"ILLINOIS",2019,13,0
"WEST SOUTH CENTRAL",2019,13,0
"UTAH",2019,13,0
"WEST VIRGINIA",2019,13,0
"NORTH CAROLINA",2019,13,0
"OHIO",2019,13,0
"MASSACHUSETTS",2019,13,0
"NORTH DAKOTA",2019,13,0
"RHODE ISLAND",2019,13,0
"NON-US RESIDENTS",2019,13,0
"DISTRICT OF COLUMBIA",2019,13,0
"WYOMING",2019,13,0
"IOWA",2019,13,0
"MIDDLE ATLANTIC",2019,13,0
"ARKANSAS",2019,13,0
"SOUTH ATLANTIC",2019,13,0
"MISSISSIPPI",2019,13,0
"SOUTH DAKOTA",2019,14,0
"RHODE ISLAND",2019,14,0
"NEW YORK CITY",2019,14,0
"MISSOURI",2019,14,0
"FLORIDA",2019,14,0
"ALABAMA",2019,14,0
"DISTRICT OF COLUMBIA",2019,14,0
"MONTANA",2019,14,0
"WYOMING",2019,14,0
"NEW MEXICO",2019,14,0
"MIDDLE ATLANTIC",2019,14,0
"OREGON",2019,14,0
"EAST NORTH CENTRAL",2019,14,0
"TEXAS",2019,14,0
"SOUTH ATLANTIC",2019,14,0
"PUERTO RICO",2019,14,0
"NEW JERSEY",2019,14,0
"NORTH DAKOTA",2019,14,0
"WASHINGTON",2019,14,0
"NEW HAMPSHIRE",2019,14,0
"ILLINOIS",2019,14,0
"OHIO",2019,14,0
"NORTH CAROLINA",2019,14,0
"TENNESSEE",2019,14,0
"MARYLAND",2019,14,0
"PACIFIC",2019,14,0
"MOUNTAIN",2019,14,0
"ALASKA",2019,14,0
"NEVADA",2019,14,0
"MASSACHUSETTS",2019,14,0
"DELAWARE",2019,14,0
"NORTHERN MARIANA ISLANDS",2019,14,0
"NEW ENGLAND",2019,14,0
"WEST SOUTH CENTRAL",2019,14,0
"CONNECTICUT",2019,14,0
"WEST NORTH CENTRAL",2019,14,0
"CALIFORNIA",2019,14,0
"TOTAL",2019,14,0
"MISSISSIPPI",2019,14,0
"WISCONSIN",2019,14,0
"VERMONT",2019,14,0
"MINNESOTA",2019,14,0
"LOUISIANA",2019,14,0
"PENNSYLVANIA",2019,14,0
"MAINE",2019,14,0
"OKLAHOMA",2019,14,0
"U.S. VIRGIN ISLANDS",2019,14,0
"NEW YORK",2019,14,0
"SOUTH CAROLINA",2019,14,0
"VIRGINIA",2019,14,0
"WEST VIRGINIA",2019,14,0
"KENTUCKY",2019,14,0
"MICHIGAN",2019,14,0
"EAST SOUTH CENTRAL",2019,14,0
"ARKANSAS",2019,14,0
"IOWA",2019,14,0
"COLORADO",2019,14,0
"GEORGIA",2019,14,0
"NON-US RESIDENTS",2019,14,0
"ARIZONA",2019,14,0
"US TERRITORIES",2019,14,0
"INDIANA",2019,14,0
"US RESIDENTS",2019,14,0
"KANSAS",2019,14,0
"HAWAII",2019,14,0
"AMERICAN SAMOA",2019,14,0
"NEBRASKA",2019,14,0
"GUAM",2019,14,0
"IDAHO",2019,14,0
"UTAH",2019,14,0
"MISSISSIPPI",2019,15,0
"SOUTH CAROLINA",2019,15,0
"PENNSYLVANIA",2019,15,0
"FLORIDA",2019,15,0
"TENNESSEE",2019,15,0
"UTAH",2019,15,0
"NEW HAMPSHIRE",2019,15,0
"WASHINGTON",2019,15,0
"IOWA",2019,15,0
"MICHIGAN",2019,15,0
"OREGON",2019,15,0
"CALIFORNIA",2019,15,0
"EAST SOUTH CENTRAL",2019,15,0
"NEW YORK",2019,15,0
"WEST VIRGINIA",2019,15,0
"ARKANSAS",2019,15,0
"MINNESOTA",2019,15,0
"ILLINOIS",2019,15,0
"EAST NORTH CENTRAL",2019,15,0
"MAINE",2019,15,0
"HAWAII",2019,15,0
"IDAHO",2019,15,0
"ALASKA",2019,15,0
"OKLAHOMA",2019,15,0
"ARIZONA",2019,15,0
"MOUNTAIN",2019,15,0
"ALABAMA",2019,15,0
"MARYLAND",2019,15,0
"PACIFIC",2019,15,0
"NEVADA",2019,15,0
"RHODE ISLAND",2019,15,0
"SOUTH DAKOTA",2019,15,0
"WEST SOUTH CENTRAL",2019,15,0
"SOUTH ATLANTIC",2019,15,1
"NEW MEXICO",2019,15,0
"MISSOURI",2019,15,0
"TOTAL",2019,15,1
"DELAWARE",2019,15,1
"NEW ENGLAND",2019,15,0
"NORTH DAKOTA",2019,15,0
"PUERTO RICO",2019,15,0
"NON-US RESIDENTS",2019,15,0
"DISTRICT OF COLUMBIA",2019,15,0
"TEXAS",2019,15,0
"NORTH CAROLINA",2019,15,0
"AMERICAN SAMOA",2019,15,0
"WEST NORTH CENTRAL",2019,15,0
"US TERRITORIES",2019,15,0
"NEBRASKA",2019,15,0
"NEW YORK CITY",2019,15,0
"VIRGINIA",2019,15,0
"KENTUCKY",2019,15,0
"WISCONSIN",2019,15,0
"MIDDLE ATLANTIC",2019,15,0
"VERMONT",2019,15,0
"GUAM",2019,15,0
"GEORGIA",2019,15,0
"U.S. VIRGIN ISLANDS",2019,15,0
"INDIANA",2019,15,0
"NEW JERSEY",2019,15,0
"OHIO",2019,15,0
"LOUISIANA",2019,15,0
"CONNECTICUT",2019,15,0
"MASSACHUSETTS",2019,15,0
"COLORADO",2019,15,0
"US RESIDENTS",2019,15,1
"NORTHERN MARIANA ISLANDS",2019,15,0
"WYOMING",2019,15,0
"KANSAS",2019,15,0
"MONTANA",2019,15,0
"US RESIDENTS",2019,16,0
"NEW ENGLAND",2019,16,0
"CONNECTICUT",2019,16,0
"MAINE",2019,16,0
"MASSACHUSETTS",2019,16,0
"NEW HAMPSHIRE",2019,16,0
"RHODE ISLAND",2019,16,0
"VERMONT",2019,16,0
"MIDDLE ATLANTIC",2019,16,0
"NEW JERSEY",2019,16,0
"NEW YORK",2019,16,0
"NEW YORK CITY",2019,16,0
"PENNSYLVANIA",2019,16,0
"EAST NORTH CENTRAL",2019,16,0
"ILLINOIS",2019,16,0
"INDIANA",2019,16,0
"MICHIGAN",2019,16,0
"OHIO",2019,16,0
"WISCONSIN",2019,16,0
"WEST NORTH CENTRAL",2019,16,0
"IOWA",2019,16,0
"KANSAS",2019,16,0
"MINNESOTA",2019,16,0
"MISSOURI",2019,16,0
"NEBRASKA",2019,16,0
"NORTH DAKOTA",2019,16,0
"SOUTH DAKOTA",2019,16,0
"SOUTH ATLANTIC",2019,16,0
"DELAWARE",2019,16,0
"DISTRICT OF COLUMBIA",2019,16,0
"FLORIDA",2019,16,0
"GEORGIA",2019,16,0
"MARYLAND",2019,16,0
"NORTH CAROLINA",2019,16,0
"SOUTH CAROLINA",2019,16,0
"VIRGINIA",2019,16,0
"WEST VIRGINIA",2019,16,0
"EAST SOUTH CENTRAL",2019,16,0
"ALABAMA",2019,16,0
"KENTUCKY",2019,16,0
"MISSISSIPPI",2019,16,0
"TENNESSEE",2019,16,0
"WEST SOUTH CENTRAL",2019,16,0
"ARKANSAS",2019,16,0
"LOUISIANA",2019,16,0
"OKLAHOMA",2019,16,0
"TEXAS",2019,16,0
"MOUNTAIN",2019,16,0
"ARIZONA",2019,16,0
"COLORADO",2019,16,0
"IDAHO",2019,16,0
"MONTANA",2019,16,0
"NEVADA",2019,16,0
"NEW MEXICO",2019,16,0
"UTAH",2019,16,0
"WYOMING",2019,16,0
"PACIFIC",2019,16,0
"ALASKA",2019,16,0
"CALIFORNIA",2019,16,0
"HAWAII",2019,16,0
"OREGON",2019,16,0
"WASHINGTON",2019,16,0
"US TERRITORIES",2019,16,0
"AMERICAN SAMOA",2019,16,0
"NORTHERN MARIANA ISLANDS",2019,16,0
"GUAM",2019,16,0
"PUERTO RICO",2019,16,0
"U.S. VIRGIN ISLANDS",2019,16,0
"NON-US RESIDENTS",2019,16,0
"TOTAL",2019,16,0
"US RESIDENTS",2019,17,0
"NEW ENGLAND",2019,17,0
"CONNECTICUT",2019,17,0
"MAINE",2019,17,0
"MASSACHUSETTS",2019,17,0
"NEW HAMPSHIRE",2019,17,0
"RHODE ISLAND",2019,17,0
"VERMONT",2019,17,0
"MIDDLE ATLANTIC",2019,17,0
"NEW JERSEY",2019,17,0
"NEW YORK",2019,17,0
"NEW YORK CITY",2019,17,0
"PENNSYLVANIA",2019,17,0
"EAST NORTH CENTRAL",2019,17,0
"ILLINOIS",2019,17,0
"INDIANA",2019,17,0
"MICHIGAN",2019,17,0
"OHIO",2019,17,0
"WISCONSIN",2019,17,0
"WEST NORTH CENTRAL",2019,17,0
"IOWA",2019,17,0
"KANSAS",2019,17,0
"MINNESOTA",2019,17,0
"MISSOURI",2019,17,0
"NEBRASKA",2019,17,0
"NORTH DAKOTA",2019,17,0
"SOUTH DAKOTA",2019,17,0
"SOUTH ATLANTIC",2019,17,0
"DELAWARE",2019,17,0
"DISTRICT OF COLUMBIA",2019,17,0
"FLORIDA",2019,17,0
"GEORGIA",2019,17,0
"MARYLAND",2019,17,0
"NORTH CAROLINA",2019,17,0
"SOUTH CAROLINA",2019,17,0
"VIRGINIA",2019,17,0
"WEST VIRGINIA",2019,17,0
"EAST SOUTH CENTRAL",2019,17,0
"ALABAMA",2019,17,0
"KENTUCKY",2019,17,0
"MISSISSIPPI",2019,17,0
"TENNESSEE",2019,17,0
"WEST SOUTH CENTRAL",2019,17,0
"ARKANSAS",2019,17,0
"LOUISIANA",2019,17,0
"OKLAHOMA",2019,17,0
"TEXAS",2019,17,0
"MOUNTAIN",2019,17,0
"ARIZONA",2019,17,0
"COLORADO",2019,17,0
"IDAHO",2019,17,0
"MONTANA",2019,17,0
"NEVADA",2019,17,0
"NEW MEXICO",2019,17,0
"UTAH",2019,17,0
"WYOMING",2019,17,0
"PACIFIC",2019,17,0
"ALASKA",2019,17,0
"CALIFORNIA",2019,17,0
"HAWAII",2019,17,0
"OREGON",2019,17,0
"WASHINGTON",2019,17,0
"US TERRITORIES",2019,17,0
"AMERICAN SAMOA",2019,17,0
"NORTHERN MARIANA ISLANDS",2019,17,0
"GUAM",2019,17,0
"PUERTO RICO",2019,17,0
"U.S. VIRGIN ISLANDS",2019,17,0
"NON-US RESIDENTS",2019,17,0
"TOTAL",2019,17,0
"US RESIDENTS",2019,18,1
"NEW ENGLAND",2019,18,0
"CONNECTICUT",2019,18,0
"MAINE",2019,18,0
"MASSACHUSETTS",2019,18,0
"NEW HAMPSHIRE",2019,18,0
"RHODE ISLAND",2019,18,0
"VERMONT",2019,18,0
"MIDDLE ATLANTIC",2019,18,1
"NEW JERSEY",2019,18,0
"NEW YORK",2019,18,1
"NEW YORK CITY",2019,18,0
"PENNSYLVANIA",2019,18,0
"EAST NORTH CENTRAL",2019,18,0
"ILLINOIS",2019,18,0
"INDIANA",2019,18,0
"MICHIGAN",2019,18,0
"OHIO",2019,18,0
"WISCONSIN",2019,18,0
"WEST NORTH CENTRAL",2019,18,0
"IOWA",2019,18,0
"KANSAS",2019,18,0
"MINNESOTA",2019,18,0
"MISSOURI",2019,18,0
"NEBRASKA",2019,18,0
"NORTH DAKOTA",2019,18,0
"SOUTH DAKOTA",2019,18,0
"SOUTH ATLANTIC",2019,18,0
"DELAWARE",2019,18,0
"DISTRICT OF COLUMBIA",2019,18,0
"FLORIDA",2019,18,0
"GEORGIA",2019,18,0
"MARYLAND",2019,18,0
"NORTH CAROLINA",2019,18,0
"SOUTH CAROLINA",2019,18,0
"VIRGINIA",2019,18,0
"WEST VIRGINIA",2019,18,0
"EAST SOUTH CENTRAL",2019,18,0
"ALABAMA",2019,18,0
"KENTUCKY",2019,18,0
"MISSISSIPPI",2019,18,0
"TENNESSEE",2019,18,0
"WEST SOUTH CENTRAL",2019,18,0
"ARKANSAS",2019,18,0
"LOUISIANA",2019,18,0
"OKLAHOMA",2019,18,0
"TEXAS",2019,18,0
"MOUNTAIN",2019,18,0
"ARIZONA",2019,18,0
"COLORADO",2019,18,0
"IDAHO",2019,18,0
"MONTANA",2019,18,0
"NEVADA",2019,18,0
"NEW MEXICO",2019,18,0
"UTAH",2019,18,0
"WYOMING",2019,18,0
"PACIFIC",2019,18,0
"ALASKA",2019,18,0
"CALIFORNIA",2019,18,0
"HAWAII",2019,18,0
"OREGON",2019,18,0
"WASHINGTON",2019,18,0
"US TERRITORIES",2019,18,0
"AMERICAN SAMOA",2019,18,0
"NORTHERN MARIANA ISLANDS",2019,18,0
"GUAM",2019,18,0
"PUERTO RICO",2019,18,0
"U.S. VIRGIN ISLANDS",2019,18,0
"NON-US RESIDENTS",2019,18,0
"TOTAL",2019,18,1
"US RESIDENTS",2019,19,1
"NEW ENGLAND",2019,19,1
"CONNECTICUT",2019,19,0
"MAINE",2019,19,1
"MASSACHUSETTS",2019,19,0
"NEW HAMPSHIRE",2019,19,0
"RHODE ISLAND",2019,19,0
"VERMONT",2019,19,0
"MIDDLE ATLANTIC",2019,19,0
"NEW JERSEY",2019,19,0
"NEW YORK",2019,19,0
"NEW YORK CITY",2019,19,0
"PENNSYLVANIA",2019,19,0
"EAST NORTH CENTRAL",2019,19,0
"ILLINOIS",2019,19,0
"INDIANA",2019,19,0
"MICHIGAN",2019,19,0
"OHIO",2019,19,0
"WISCONSIN",2019,19,0
"WEST NORTH CENTRAL",2019,19,0
"IOWA",2019,19,0
"KANSAS",2019,19,0
"MINNESOTA",2019,19,0
"MISSOURI",2019,19,0
"NEBRASKA",2019,19,0
"NORTH DAKOTA",2019,19,0
"SOUTH DAKOTA",2019,19,0
"SOUTH ATLANTIC",2019,19,0
"DELAWARE",2019,19,0
"DISTRICT OF COLUMBIA",2019,19,0
"FLORIDA",2019,19,0
"GEORGIA",2019,19,0
"MARYLAND",2019,19,0
"NORTH CAROLINA",2019,19,0
"SOUTH CAROLINA",2019,19,0
"VIRGINIA",2019,19,0
"WEST VIRGINIA",2019,19,0
"EAST SOUTH CENTRAL",2019,19,0
"ALABAMA",2019,19,0
"KENTUCKY",2019,19,0
"MISSISSIPPI",2019,19,0
"TENNESSEE",2019,19,0
"WEST SOUTH CENTRAL",2019,19,0
"ARKANSAS",2019,19,0
"LOUISIANA",2019,19,0
"OKLAHOMA",2019,19,0
"TEXAS",2019,19,0
"MOUNTAIN",2019,19,0
"ARIZONA",2019,19,0
"COLORADO",2019,19,0
"IDAHO",2019,19,0
"MONTANA",2019,19,0
"NEVADA",2019,19,0
"NEW MEXICO",2019,19,0
"UTAH",2019,19,0
"WYOMING",2019,19,0
"PACIFIC",2019,19,0
"ALASKA",2019,19,0
"CALIFORNIA",2019,19,0
"HAWAII",2019,19,0
"OREGON",2019,19,0
"WASHINGTON",2019,19,0
"US TERRITORIES",2019,19,0
"AMERICAN SAMOA",2019,19,0
"NORTHERN MARIANA ISLANDS",2019,19,0
"GUAM",2019,19,0
"PUERTO RICO",2019,19,0
"U.S. VIRGIN ISLANDS",2019,19,0
"NON-US RESIDENTS",2019,19,0
"TOTAL",2019,19,1
"US RESIDENTS",2019,20,0
"NEW ENGLAND",2019,20,0
"CONNECTICUT",2019,20,0
"MAINE",2019,20,0
"MASSACHUSETTS",2019,20,0
"NEW HAMPSHIRE",2019,20,0
"RHODE ISLAND",2019,20,0
"VERMONT",2019,20,0
"MIDDLE ATLANTIC",2019,20,0
"NEW JERSEY",2019,20,0
"NEW YORK",2019,20,0
"NEW YORK CITY",2019,20,0
"PENNSYLVANIA",2019,20,0
"EAST NORTH CENTRAL",2019,20,0
"ILLINOIS",2019,20,0
"INDIANA",2019,20,0
"MICHIGAN",2019,20,0
"OHIO",2019,20,0
"WISCONSIN",2019,20,0
"WEST NORTH CENTRAL",2019,20,0
"IOWA",2019,20,0
"KANSAS",2019,20,0
"MINNESOTA",2019,20,0
"MISSOURI",2019,20,0
"NEBRASKA",2019,20,0
"NORTH DAKOTA",2019,20,0
"SOUTH DAKOTA",2019,20,0
"SOUTH ATLANTIC",2019,20,0
"DELAWARE",2019,20,0
"DISTRICT OF COLUMBIA",2019,20,0
"FLORIDA",2019,20,0
"GEORGIA",2019,20,0
"MARYLAND",2019,20,0
"NORTH CAROLINA",2019,20,0
"SOUTH CAROLINA",2019,20,0
"VIRGINIA",2019,20,0
"WEST VIRGINIA",2019,20,0
"EAST SOUTH CENTRAL",2019,20,0
"ALABAMA",2019,20,0
"KENTUCKY",2019,20,0
"MISSISSIPPI",2019,20,0
"TENNESSEE",2019,20,0
"WEST SOUTH CENTRAL",2019,20,0
"ARKANSAS",2019,20,0
"LOUISIANA",2019,20,0
"OKLAHOMA",2019,20,0
"TEXAS",2019,20,0
"MOUNTAIN",2019,20,0
"ARIZONA",2019,20,0
"COLORADO",2019,20,0
"IDAHO",2019,20,0
"MONTANA",2019,20,0
"NEVADA",2019,20,0
"NEW MEXICO",2019,20,0
"UTAH",2019,20,0
"WYOMING",2019,20,0
"PACIFIC",2019,20,0
"ALASKA",2019,20,0
"CALIFORNIA",2019,20,0
"HAWAII",2019,20,0
"OREGON",2019,20,0
"WASHINGTON",2019,20,0
"US TERRITORIES",2019,20,0
"AMERICAN SAMOA",2019,20,0
"NORTHERN MARIANA ISLANDS",2019,20,0
"GUAM",2019,20,0
"PUERTO RICO",2019,20,0
"U.S. VIRGIN ISLANDS",2019,20,0
"NON-US RESIDENTS",2019,20,0
"TOTAL",2019,20,0
"US RESIDENTS",2019,21,1
"NEW ENGLAND",2019,21,0
"CONNECTICUT",2019,21,0
"MAINE",2019,21,0
"MASSACHUSETTS",2019,21,0
"NEW HAMPSHIRE",2019,21,0
"RHODE ISLAND",2019,21,0
"VERMONT",2019,21,0
"MIDDLE ATLANTIC",2019,21,0
"NEW JERSEY",2019,21,0
"NEW YORK",2019,21,0
"NEW YORK CITY",2019,21,0
"PENNSYLVANIA",2019,21,0
"EAST NORTH CENTRAL",2019,21,0
"ILLINOIS",2019,21,0
"INDIANA",2019,21,0
"MICHIGAN",2019,21,0
"OHIO",2019,21,0
"WISCONSIN",2019,21,0
"WEST NORTH CENTRAL",2019,21,0
"IOWA",2019,21,0
"KANSAS",2019,21,0
"MINNESOTA",2019,21,0
"MISSOURI",2019,21,0
"NEBRASKA",2019,21,0
"NORTH DAKOTA",2019,21,0
"SOUTH DAKOTA",2019,21,0
"SOUTH ATLANTIC",2019,21,1
"DELAWARE",2019,21,0
"DISTRICT OF COLUMBIA",2019,21,0
"FLORIDA",2019,21,1
"GEORGIA",2019,21,0
"MARYLAND",2019,21,0
"NORTH CAROLINA",2019,21,0
"SOUTH CAROLINA",2019,21,0
"VIRGINIA",2019,21,0
"WEST VIRGINIA",2019,21,0
"EAST SOUTH CENTRAL",2019,21,0
"ALABAMA",2019,21,0
"KENTUCKY",2019,21,0
"MISSISSIPPI",2019,21,0
"TENNESSEE",2019,21,0
"WEST SOUTH CENTRAL",2019,21,0
"ARKANSAS",2019,21,0
"LOUISIANA",2019,21,0
"OKLAHOMA",2019,21,0
"TEXAS",2019,21,0
"MOUNTAIN",2019,21,0
"ARIZONA",2019,21,0
"COLORADO",2019,21,0
"IDAHO",2019,21,0
"MONTANA",2019,21,0
"NEVADA",2019,21,0
"NEW MEXICO",2019,21,0
"UTAH",2019,21,0
"WYOMING",2019,21,0
"PACIFIC",2019,21,0
"ALASKA",2019,21,0
"CALIFORNIA",2019,21,0
"HAWAII",2019,21,0
"OREGON",2019,21,0
"WASHINGTON",2019,21,0
"US TERRITORIES",2019,21,0
"AMERICAN SAMOA",2019,21,0
"NORTHERN MARIANA ISLANDS",2019,21,0
"GUAM",2019,21,0
"PUERTO RICO",2019,21,0
"U.S. VIRGIN ISLANDS",2019,21,0
"NON-US RESIDENTS",2019,21,0
"TOTAL",2019,21,1
"US RESIDENTS",2019,22,1
"NEW ENGLAND",2019,22,1
"CONNECTICUT",2019,22,0
"MAINE",2019,22,0
"MASSACHUSETTS",2019,22,0
"NEW HAMPSHIRE",2019,22,0
"RHODE ISLAND",2019,22,0
"VERMONT",2019,22,1
"MIDDLE ATLANTIC",2019,22,0
"NEW JERSEY",2019,22,0
"NEW YORK",2019,22,0
"NEW YORK CITY",2019,22,0
"PENNSYLVANIA",2019,22,0
"EAST NORTH CENTRAL",2019,22,0
"ILLINOIS",2019,22,0
"INDIANA",2019,22,0
"MICHIGAN",2019,22,0
"OHIO",2019,22,0
"WISCONSIN",2019,22,0
"WEST NORTH CENTRAL",2019,22,0
"IOWA",2019,22,0
"KANSAS",2019,22,0
"MINNESOTA",2019,22,0
"MISSOURI",2019,22,0
"NEBRASKA",2019,22,0
"NORTH DAKOTA",2019,22,0
"SOUTH DAKOTA",2019,22,0
"SOUTH ATLANTIC",2019,22,0
"DELAWARE",2019,22,0
"DISTRICT OF COLUMBIA",2019,22,0
"FLORIDA",2019,22,0
"GEORGIA",2019,22,0
"MARYLAND",2019,22,0
"NORTH CAROLINA",2019,22,0
"SOUTH CAROLINA",2019,22,0
"VIRGINIA",2019,22,0
"WEST VIRGINIA",2019,22,0
"EAST SOUTH CENTRAL",2019,22,0
"ALABAMA",2019,22,0
"KENTUCKY",2019,22,0
"MISSISSIPPI",2019,22,0
"TENNESSEE",2019,22,0
"WEST SOUTH CENTRAL",2019,22,0
"ARKANSAS",2019,22,0
"LOUISIANA",2019,22,0
"OKLAHOMA",2019,22,0
"TEXAS",2019,22,0
"MOUNTAIN",2019,22,0
"ARIZONA",2019,22,0
"COLORADO",2019,22,0
"IDAHO",2019,22,0
"MONTANA",2019,22,0
"NEVADA",2019,22,0
"NEW MEXICO",2019,22,0
"UTAH",2019,22,0
"WYOMING",2019,22,0
"PACIFIC",2019,22,0
"ALASKA",2019,22,0
"CALIFORNIA",2019,22,0
"HAWAII",2019,22,0
"OREGON",2019,22,0
"WASHINGTON",2019,22,0
"US TERRITORIES",2019,22,0
"AMERICAN SAMOA",2019,22,0
"NORTHERN MARIANA ISLANDS",2019,22,0
"GUAM",2019,22,0
"PUERTO RICO",2019,22,0
"U.S. VIRGIN ISLANDS",2019,22,0
"NON-US RESIDENTS",2019,22,0
"TOTAL",2019,22,1
"US RESIDENTS",2019,23,0
"NEW ENGLAND",2019,23,0
"CONNECTICUT",2019,23,0
"MAINE",2019,23,0
"MASSACHUSETTS",2019,23,0
"NEW HAMPSHIRE",2019,23,0
"RHODE ISLAND",2019,23,0
"VERMONT",2019,23,0
"MIDDLE ATLANTIC",2019,23,0
"NEW JERSEY",2019,23,0
"NEW YORK",2019,23,0
"NEW YORK CITY",2019,23,0
"PENNSYLVANIA",2019,23,0
"EAST NORTH CENTRAL",2019,23,0
"ILLINOIS",2019,23,0
"INDIANA",2019,23,0
"MICHIGAN",2019,23,0
"OHIO",2019,23,0
"WISCONSIN",2019,23,0
"WEST NORTH CENTRAL",2019,23,0
"IOWA",2019,23,0
"KANSAS",2019,23,0
"MINNESOTA",2019,23,0
"MISSOURI",2019,23,0
"NEBRASKA",2019,23,0
"NORTH DAKOTA",2019,23,0
"SOUTH DAKOTA",2019,23,0
"SOUTH ATLANTIC",2019,23,0
"DELAWARE",2019,23,0
"DISTRICT OF COLUMBIA",2019,23,0
"FLORIDA",2019,23,0
"GEORGIA",2019,23,0
"MARYLAND",2019,23,0
"NORTH CAROLINA",2019,23,0
"SOUTH CAROLINA",2019,23,0
"VIRGINIA",2019,23,0
"WEST VIRGINIA",2019,23,0
"EAST SOUTH CENTRAL",2019,23,0
"ALABAMA",2019,23,0
"KENTUCKY",2019,23,0
"MISSISSIPPI",2019,23,0
"TENNESSEE",2019,23,0
"WEST SOUTH CENTRAL",2019,23,0
"ARKANSAS",2019,23,0
"LOUISIANA",2019,23,0
"OKLAHOMA",2019,23,0
"TEXAS",2019,23,0
"MOUNTAIN",2019,23,0
"ARIZONA",2019,23,0
"COLORADO",2019,23,0
"IDAHO",2019,23,0
"MONTANA",2019,23,0
"NEVADA",2019,23,0
"NEW MEXICO",2019,23,0
"UTAH",2019,23,0
"WYOMING",2019,23,0
"PACIFIC",2019,23,0
"ALASKA",2019,23,0
"CALIFORNIA",2019,23,0
"HAWAII",2019,23,0
"OREGON",2019,23,0
"WASHINGTON",2019,23,0
"US TERRITORIES",2019,23,0
"AMERICAN SAMOA",2019,23,0
"NORTHERN MARIANA ISLANDS",2019,23,0
"GUAM",2019,23,0
"PUERTO RICO",2019,23,0
"U.S. VIRGIN ISLANDS",2019,23,0
"NON-US RESIDENTS",2019,23,0
"TOTAL",2019,23,0
"US RESIDENTS",2019,24,1
"NEW ENGLAND",2019,24,0
"CONNECTICUT",2019,24,0
"MAINE",2019,24,0
"MASSACHUSETTS",2019,24,0
"NEW HAMPSHIRE",2019,24,0
"RHODE ISLAND",2019,24,0
"VERMONT",2019,24,0
"MIDDLE ATLANTIC",2019,24,1
"NEW JERSEY",2019,24,0
"NEW YORK",2019,24,1
"NEW YORK CITY",2019,24,0
"PENNSYLVANIA",2019,24,0
"EAST NORTH CENTRAL",2019,24,0
"ILLINOIS",2019,24,0
"INDIANA",2019,24,0
"MICHIGAN",2019,24,0
"OHIO",2019,24,0
"WISCONSIN",2019,24,0
"WEST NORTH CENTRAL",2019,24,0
"IOWA",2019,24,0
"KANSAS",2019,24,0
"MINNESOTA",2019,24,0
"MISSOURI",2019,24,0
"NEBRASKA",2019,24,0
"NORTH DAKOTA",2019,24,0
"SOUTH DAKOTA",2019,24,0
"SOUTH ATLANTIC",2019,24,0
"DELAWARE",2019,24,0
"DISTRICT OF COLUMBIA",2019,24,0
"FLORIDA",2019,24,0
"GEORGIA",2019,24,0
"MARYLAND",2019,24,0
"NORTH CAROLINA",2019,24,0
